parent_sku,section,part_family,qty,part_role
60211,Assembly Parts,BU8,6,Standard
60211,Assembly Parts,L-A,2,Standard
60211,Assembly Parts,LC1,2,Finish
60211,Assembly Parts,LW8,2,Standard
60211,Assembly Parts,NB0-3/4,1,Color
60211,Assembly Parts,NI0-3/4,2,Standard
60211,Assembly Parts,NI1-1/8,1,Standard
60211,Assembly Parts,PA42-M2,1,Color
60211,Assembly Parts,RE84X7/16,4,Standard
60211,Assembly Parts,SO1D,2,Standard
60211,Assembly Parts,SS1/8,2,Finish
60211,Assembly Parts,WIB,4,Standard
60211,Assembly Parts,WIW,4,Standard
60211,Canopy Configuration KL1B,CA5,1,Finish
60211,Canopy Configuration KL1B,LU8P,1,Standard
60211,Canopy Configuration KL1B,LW8,1,Standard
60211,Canopy Configuration KL1B,MP1,1,Standard
60211,Canopy Configuration KL1B,NH2,1,Standard
60211,Canopy Configuration KL1B,SCF,3,Finish
60211,Canopy Configuration KL1B,SCT1,2,Standard
60211,Canopy Configuration KL1B,WA2,1,Standard
60211,Canopy Configuration KL1B,WNY,3,Standard
60211,Installation Parts,NI1,1,Standard
60211,Installation Parts,NQ1,1,Standard
60211,Installation Parts,PA12-M1,1,Color
60211,Installation Parts,SS1/8,2,Finish
60211-16,Assembly Parts,BU8,6,Standard
60211-16,Assembly Parts,L-A,2,Standard
60211-16,Assembly Parts,LC1,2,Color
60211-16,Assembly Parts,LW8,2,Standard
60211-16,Assembly Parts,NB0-3/4,1,Color
60211-16,Assembly Parts,NI0-3/4,2,Standard
60211-16,Assembly Parts,NI1-1/8,1,Standard
60211-16,Assembly Parts,PA42-M2,1,Color
60211-16,Assembly Parts,RE84X7/16,4,Standard
60211-16,Assembly Parts,SO1D,2,Standard
60211-16,Assembly Parts,SS1/8,2,Finish
60211-16,Assembly Parts,WIB,4,Standard
60211-16,Assembly Parts,WIW,4,Standard
60211-16,Canopy Configuration KL1B,CA5,1,Color
60211-16,Canopy Configuration KL1B,LU8P,1,Standard
60211-16,Canopy Configuration KL1B,LW8,1,Standard
60211-16,Canopy Configuration KL1B,MP1,1,Standard
60211-16,Canopy Configuration KL1B,NH2,1,Standard
60211-16,Canopy Configuration KL1B,SCF,3,Finish
60211-16,Canopy Configuration KL1B,SCT1,2,Standard
60211-16,Canopy Configuration KL1B,WA2,1,Standard
60211-16,Canopy Configuration KL1B,WNY,3,Standard
60211-16,Installation Parts,NI1,1,Standard
60211-16,Installation Parts,NQ1,1,Standard
60211-16,Installation Parts,PA12-M1,1,Color
60211-16,Installation Parts,SS1/8,2,Finish
60211-28,Assembly Parts,BU8,6,Standard
60211-28,Assembly Parts,L-A,2,Standard
60211-28,Assembly Parts,LC1,2,Color
60211-28,Assembly Parts,LW8,2,Standard
60211-28,Assembly Parts,NB0-3/4,1,Color
60211-28,Assembly Parts,NI0-3/4,2,Standard
60211-28,Assembly Parts,NI1-1/8,1,Standard
60211-28,Assembly Parts,PA42-M2,1,Color
60211-28,Assembly Parts,RE84X7/16,4,Standard
60211-28,Assembly Parts,SO1D,2,Standard
60211-28,Assembly Parts,SS1/8,2,Finish
60211-28,Assembly Parts,WIB,4,Standard
60211-28,Assembly Parts,WIW,4,Standard
60211-28,Canopy Configuration KL1B,CA5,1,Color
60211-28,Canopy Configuration KL1B,LU8P,1,Standard
60211-28,Canopy Configuration KL1B,LW8,1,Standard
60211-28,Canopy Configuration KL1B,MP1,1,Standard
60211-28,Canopy Configuration KL1B,NH2,1,Standard
60211-28,Canopy Configuration KL1B,SCF,3,Finish
60211-28,Canopy Configuration KL1B,SCT1,2,Standard
60211-28,Canopy Configuration KL1B,WA2,1,Standard
60211-28,Canopy Configuration KL1B,WNY,3,Standard
60211-28,Installation Parts,NI1,1,Standard
60211-28,Installation Parts,NQ1,1,Standard
60211-28,Installation Parts,PA24-M1,1,Color
60211-28,Installation Parts,SS1/8,2,Finish
60211-34,Assembly Parts,BU8,6,Standard
60211-34,Assembly Parts,L-A,2,Standard
60211-34,Assembly Parts,LC1,2,Color
60211-34,Assembly Parts,LW8,2,Standard
60211-34,Assembly Parts,NB0-3/4,1,Color
60211-34,Assembly Parts,NI0-3/4,2,Standard
60211-34,Assembly Parts,NI1-1/8,1,Standard
60211-34,Assembly Parts,PA42-M2,1,Color
60211-34,Assembly Parts,RE84X7/16,4,Standard
60211-34,Assembly Parts,SO1D,2,Standard
60211-34,Assembly Parts,SS1/8,2,Finish
60211-34,Assembly Parts,WIB,4,Standard
60211-34,Assembly Parts,WIW,4,Standard
60211-34,Canopy Configuration KL1B,CA5,1,Color
60211-34,Canopy Configuration KL1B,LU8P,1,Standard
60211-34,Canopy Configuration KL1B,LW8,1,Standard
60211-34,Canopy Configuration KL1B,MP1,1,Standard
60211-34,Canopy Configuration KL1B,NH2,1,Standard
60211-34,Canopy Configuration KL1B,SCF,3,Finish
60211-34,Canopy Configuration KL1B,SCT1,2,Standard
60211-34,Canopy Configuration KL1B,WA2,1,Standard
60211-34,Canopy Configuration KL1B,WNY,3,Standard
60211-34,Installation Parts,NI1,1,Standard
60211-34,Installation Parts,NQ1,1,Standard
60211-34,Installation Parts,PA30-M1,1,Color
60211-34,Installation Parts,SS1/8,2,Finish
60211-40,Assembly Parts,BU8,6,Standard
60211-40,Assembly Parts,L-A,2,Standard
60211-40,Assembly Parts,LC1,2,Color
60211-40,Assembly Parts,LW8,2,Standard
60211-40,Assembly Parts,NB0-3/4,1,Color
60211-40,Assembly Parts,NI0-3/4,2,Standard
60211-40,Assembly Parts,NI1-1/8,1,Standard
60211-40,Assembly Parts,PA42-M2,1,Color
60211-40,Assembly Parts,RE84X7/16,4,Standard
60211-40,Assembly Parts,SO1D,2,Standard
60211-40,Assembly Parts,SS1/8,2,Finish
60211-40,Assembly Parts,WIB,4,Standard
60211-40,Assembly Parts,WIW,4,Standard
60211-40,Canopy Configuration KL1B,CA5,1,Color
60211-40,Canopy Configuration KL1B,LU8P,1,Standard
60211-40,Canopy Configuration KL1B,LW8,1,Standard
60211-40,Canopy Configuration KL1B,MP1,1,Standard
60211-40,Canopy Configuration KL1B,NH2,1,Standard
60211-40,Canopy Configuration KL1B,SCF,3,Finish
60211-40,Canopy Configuration KL1B,SCT1,2,Standard
60211-40,Canopy Configuration KL1B,WA2,1,Standard
60211-40,Canopy Configuration KL1B,WNY,3,Standard
60211-40,Installation Parts,NI1,1,Standard
60211-40,Installation Parts,NQ1,1,Standard
60211-40,Installation Parts,PA36-M1,1,Color
60211-40,Installation Parts,SS1/8,2,Finish
60211-46,Assembly Parts,BU8,6,Standard
60211-46,Assembly Parts,L-A,2,Standard
60211-46,Assembly Parts,LC1,2,Color
60211-46,Assembly Parts,LW8,2,Standard
60211-46,Assembly Parts,NB0-3/4,1,Color
60211-46,Assembly Parts,NI0-3/4,2,Standard
60211-46,Assembly Parts,NI1-1/8,1,Standard
60211-46,Assembly Parts,PA42-M2,1,Color
60211-46,Assembly Parts,RE84X7/16,4,Standard
60211-46,Assembly Parts,SO1D,2,Standard
60211-46,Assembly Parts,SS1/8,2,Finish
60211-46,Assembly Parts,WIB,4,Standard
60211-46,Assembly Parts,WIW,4,Standard
60211-46,Canopy Configuration KL1B,CA5,1,Color
60211-46,Canopy Configuration KL1B,LU8P,1,Standard
60211-46,Canopy Configuration KL1B,LW8,1,Standard
60211-46,Canopy Configuration KL1B,MP1,1,Standard
60211-46,Canopy Configuration KL1B,NH2,1,Standard
60211-46,Canopy Configuration KL1B,SCF,3,Finish
60211-46,Canopy Configuration KL1B,SCT1,2,Standard
60211-46,Canopy Configuration KL1B,WA2,1,Standard
60211-46,Canopy Configuration KL1B,WNY,3,Standard
60211-46,Installation Parts,PA36-M1,1,Color
60211-46,Installation Parts,PA36-M1,1,Color
60211-46,Installation Parts,SS1/8,2,Finish
60211-52,Assembly Parts,BU8,6,Standard
60211-52,Assembly Parts,L-A,2,Standard
60211-52,Assembly Parts,LC1,2,Color
60211-52,Assembly Parts,LW8,2,Standard
60211-52,Assembly Parts,NB0-3/4,1,Color
60211-52,Assembly Parts,NI0-3/4,2,Standard
60211-52,Assembly Parts,NI1-1/8,1,Standard
60211-52,Assembly Parts,PA42-M2,1,Color
60211-52,Assembly Parts,RE84X7/16,4,Standard
60211-52,Assembly Parts,SO1D,2,Standard
60211-52,Assembly Parts,SS1/8,2,Finish
60211-52,Assembly Parts,WIB,4,Standard
60211-52,Assembly Parts,WIW,4,Standard
60211-52,Canopy Configuration KL1B,CA5,1,Color
60211-52,Canopy Configuration KL1B,LU8P,1,Standard
60211-52,Canopy Configuration KL1B,LW8,1,Standard
60211-52,Canopy Configuration KL1B,MP1,1,Standard
60211-52,Canopy Configuration KL1B,NH2,1,Standard
60211-52,Canopy Configuration KL1B,SCF,3,Finish
60211-52,Canopy Configuration KL1B,SCT1,2,Standard
60211-52,Canopy Configuration KL1B,WA2,1,Standard
60211-52,Canopy Configuration KL1B,WNY,3,Standard
60211-52,Installation Parts,NI1,1,Standard
60211-52,Installation Parts,NQ1,1,Standard
60211-52,Installation Parts,PA36-M1,1,Color
60211-52,Installation Parts,SS1/8,2,Finish
60211-58,Assembly Parts,BU8,6,Standard
60211-58,Assembly Parts,L-A,2,Standard
60211-58,Assembly Parts,LC1,2,Color
60211-58,Assembly Parts,LW8,2,Standard
60211-58,Assembly Parts,NB0-3/4,1,Color
60211-58,Assembly Parts,NI0-3/4,2,Standard
60211-58,Assembly Parts,NI1-1/8,1,Standard
60211-58,Assembly Parts,PA42-M2,1,Color
60211-58,Assembly Parts,RE84X7/16,4,Standard
60211-58,Assembly Parts,SO1D,2,Standard
60211-58,Assembly Parts,SS1/8,2,Finish
60211-58,Assembly Parts,WIB,4,Standard
60211-58,Assembly Parts,WIW,4,Standard
60211-58,Canopy Configuration KL1B,CA5,1,Color
60211-58,Canopy Configuration KL1B,LU8P,1,Standard
60211-58,Canopy Configuration KL1B,LW8,1,Standard
60211-58,Canopy Configuration KL1B,MP1,1,Standard
60211-58,Canopy Configuration KL1B,NH2,1,Standard
60211-58,Canopy Configuration KL1B,SCF,3,Finish
60211-58,Canopy Configuration KL1B,SCT1,2,Standard
60211-58,Canopy Configuration KL1B,WA2,1,Standard
60211-58,Canopy Configuration KL1B,WNY,3,Standard
60211-58,Installation Parts,NI1,1,Standard
60211-58,Installation Parts,NQ1,1,Standard
60211-58,Installation Parts,PA36-M1,1,Color
60211-58,Installation Parts,SS1/8,2,Finish
60220,Assembly Parts,BU8,12,Standard
60220,Assembly Parts,C18,1,Finish
60220,Assembly Parts,CA5,1,Finish
60220,Assembly Parts,L-A,2,Standard
60220,Assembly Parts,LC1,2,Finish
60220,Assembly Parts,LU8P,1,Standard
60220,Assembly Parts,LW8,3,Standard
60220,Assembly Parts,NH2,1,Standard
60220,Assembly Parts,NI0-3/4,5,Standard
60220,Assembly Parts,NK1,2,Finish
60220,Assembly Parts,PF2,2,Finish
60220,Assembly Parts,PM1.5,1,Finish
60220,Assembly Parts,PT1S,1,Finish
60220,Assembly Parts,SO1D-24,2,Standard
60220,Assembly Parts,SS3/16,2,Finish
60220,Assembly Parts,WA2,1,Standard
60220,Installation Parts,MP1,1,Standard
60220,Installation Parts,SCF,3,Finish
60220,Installation Parts,SCT1,2,Standard
60220,Installation Parts,WNY,3,Standard
60220 (C),Assembly Parts,BU8,12,Standard
60220 (C),Assembly Parts,C18,1,Finish
60220 (C),Assembly Parts,CA5,1,Finish
60220 (C),Assembly Parts,L-A,2,Standard
60220 (C),Assembly Parts,LC1,2,Color
60220 (C),Assembly Parts,LU8P,1,Standard
60220 (C),Assembly Parts,LW8,3,Standard
60220 (C),Assembly Parts,NH2,1,Standard
60220 (C),Assembly Parts,NI0-3/4,5,Standard
60220 (C),Assembly Parts,NK1,2,Finish
60220 (C),Assembly Parts,PF2,2,Color
60220 (C),Assembly Parts,PM1.5,1,Finish
60220 (C),Assembly Parts,PT1S,1,Finish
60220 (C),Assembly Parts,SO1D-24,2,Standard
60220 (C),Assembly Parts,SS3/16,2,Finish
60220 (C),Assembly Parts,WA2,1,Standard
60220 (C),Installation Parts,MP1,1,Standard
60220 (C),Installation Parts,SCF,3,Finish
60220 (C),Installation Parts,SCT1,2,Standard
60220 (C),Installation Parts,WNY,3,Standard
60221,Installation Parts,MP1,1,Standard
60221,Installation Parts,SCF,3,Standard
60221,Installation Parts,SCT1,2,Standard
60221,Installation Parts,WNY,3,Standard
60221,Parts List (For Assembly),BU8,12,Standard
60221,Parts List (For Assembly),C18,1,Standard
60221,Parts List (For Assembly),CA5,1,Standard
60221,Parts List (For Assembly),L-A,2,Standard
60221,Parts List (For Assembly),LC1,2,Standard
60221,Parts List (For Assembly),LU8P,1,Standard
60221,Parts List (For Assembly),LW8,3,Standard
60221,Parts List (For Assembly),NH2,1,Standard
60221,Parts List (For Assembly),NI0-3/4,5,Standard
60221,Parts List (For Assembly),NK1,2,Standard
60221,Parts List (For Assembly),PF6,2,Standard
60221,Parts List (For Assembly),PM1.5,1,Standard
60221,Parts List (For Assembly),PT1S,1,Standard
60221,Parts List (For Assembly),SO1D-24,2,Standard
60221,Parts List (For Assembly),SS3/16,2,Standard
60221,Parts List (For Assembly),WA2,1,Standard
60221 (C),Installation Parts,MP1,1,Standard
60221 (C),Installation Parts,SCF,3,Finish
60221 (C),Installation Parts,SCT1,2,Standard
60221 (C),Installation Parts,WNY,3,Standard
60221 (C),Parts List (For Assembly),BU8,12,Standard
60221 (C),Parts List (For Assembly),C18,1,Finish
60221 (C),Parts List (For Assembly),CA5,1,Finish
60221 (C),Parts List (For Assembly),L-A,2,Standard
60221 (C),Parts List (For Assembly),LC1,2,Color
60221 (C),Parts List (For Assembly),LU8P,1,Standard
60221 (C),Parts List (For Assembly),LW8,3,Standard
60221 (C),Parts List (For Assembly),NH2,1,Standard
60221 (C),Parts List (For Assembly),NI0-3/4,5,Standard
60221 (C),Parts List (For Assembly),NK1,2,Finish
60221 (C),Parts List (For Assembly),PF6,2,Color
60221 (C),Parts List (For Assembly),PM1.5,1,Finish
60221 (C),Parts List (For Assembly),PT1S,1,Finish
60221 (C),Parts List (For Assembly),SO1D-24,2,Standard
60221 (C),Parts List (For Assembly),SS3/16,2,Finish
60221 (C),Parts List (For Assembly),WA2,1,Standard
60222,Assembly Parts,BU8,8,Standard
60222,Assembly Parts,C18,1,Finish
60222,Assembly Parts,CA5,1,Finish
60222,Assembly Parts,L-A,2,Standard
60222,Assembly Parts,LC2,2,Color
60222,Assembly Parts,LU8P,1,Standard
60222,Assembly Parts,LW8,1,Standard
60222,Assembly Parts,NH2,1,Standard
60222,Assembly Parts,NI0-3/4,1,Standard
60222,Assembly Parts,NI3,2,Standard
60222,Assembly Parts,NO1,4,Finish
60222,Assembly Parts,PM1.5,1,Finish
60222,Assembly Parts,PT1S,1,Finish
60222,Assembly Parts,SO1D-24,2,Standard
60222,Assembly Parts,SS3/16,2,Finish
60222,Assembly Parts,WA2,3,Standard
60222,Installation Parts,MP1,1,Standard
60222,Installation Parts,SCF,3,Finish
60222,Installation Parts,SCT1,2,Standard
60222,Installation Parts,WNY,3,Standard
60224,Assembly Parts,BU8,8,Standard
60224,Assembly Parts,C18,1,Finish
60224,Assembly Parts,CA5,1,Finish
60224,Assembly Parts,L-PAR16,2,Standard
60224,Assembly Parts,LC2,2,Color
60224,Assembly Parts,LU8P,1,Standard
60224,Assembly Parts,LW8,1,Standard
60224,Assembly Parts,NH1,2,Standard
60224,Assembly Parts,NH2,1,Standard
60224,Assembly Parts,NI0-3/4,1,Standard
60224,Assembly Parts,NI1-1/2,2,Standard
60224,Assembly Parts,NO1,4,Finish
60224,Assembly Parts,PM1.5,1,Finish
60224,Assembly Parts,PT1S,1,Finish
60224,Assembly Parts,SO1D-24,2,Standard
60224,Assembly Parts,SS3/16,2,Finish
60224,Assembly Parts,WA2,3,Standard
60224,Installation Parts,BULB-PAR16,2,Standard
60224,Installation Parts,MP1,1,Standard
60224,Installation Parts,SCF,3,Finish
60224,Installation Parts,SCT1,2,Standard
60224,Installation Parts,WNY,3,Standard
60226-11,Assembly Parts,BU8,6,Standard
60226-11,Assembly Parts,C18-2,1,Finish
60226-11,Assembly Parts,CA5,1,Color
60226-11,Assembly Parts,L-A,2,Standard
60226-11,Assembly Parts,LC1,2,Color
60226-11,Assembly Parts,LU8P,1,Standard
60226-11,Assembly Parts,LW8,3,Standard
60226-11,Assembly Parts,NB0-3/4,1,Color
60226-11,Assembly Parts,NH2,1,Standard
60226-11,Assembly Parts,NI0-3/4,2,Standard
60226-11,Assembly Parts,NI2,1,Standard
60226-11,Assembly Parts,PA12-M2,1,Color
60226-11,Assembly Parts,PA18-M2,1,Color
60226-11,Assembly Parts,PA24-M2,1,Color
60226-11,Assembly Parts,PA6-M2,1,Color
60226-11,Assembly Parts,RE84X7/16,2,Standard
60226-11,Assembly Parts,SO1D-24,2,Standard
60226-11,Assembly Parts,SS1/8,2,Finish
60226-11,Assembly Parts,WA2,1,Standard
60226-11,Installation Parts,MP1,1,Standard
60226-11,Installation Parts,SCF,3,Finish
60226-11,Installation Parts,SCT1,2,Standard
60226-11,Installation Parts,WNY,3,Standard
60226-17,Assembly Parts,BU8,6,Standard
60226-17,Assembly Parts,C18-2,1,Finish
60226-17,Assembly Parts,CA5,1,Color
60226-17,Assembly Parts,L-A,2,Standard
60226-17,Assembly Parts,LC1,2,Color
60226-17,Assembly Parts,LU8P,1,Standard
60226-17,Assembly Parts,LW8,3,Standard
60226-17,Assembly Parts,NB0-3/4,1,Color
60226-17,Assembly Parts,NH2,1,Standard
60226-17,Assembly Parts,NI0-3/4,2,Standard
60226-17,Assembly Parts,NI2,1,Standard
60226-17,Assembly Parts,PA12-M2,1,Color
60226-17,Assembly Parts,PA18-M2,1,Color
60226-17,Assembly Parts,PA24-M2,1,Color
60226-17,Assembly Parts,PA6-M2,1,Color
60226-17,Assembly Parts,RE84X7/16,2,Standard
60226-17,Assembly Parts,SO1D-24,2,Standard
60226-17,Assembly Parts,SS1/8,2,Finish
60226-17,Assembly Parts,WA2,1,Standard
60226-17,Installation Parts,MP1,1,Standard
60226-17,Installation Parts,SCF,3,Finish
60226-17,Installation Parts,SCT1,2,Standard
60226-17,Installation Parts,WNY,3,Standard
60226-23,Assembly Parts,BU8,6,Standard
60226-23,Assembly Parts,C18-2,1,Finish
60226-23,Assembly Parts,CA5,1,Color
60226-23,Assembly Parts,L-A,2,Standard
60226-23,Assembly Parts,LC1,2,Color
60226-23,Assembly Parts,LU8P,1,Standard
60226-23,Assembly Parts,LW8,3,Standard
60226-23,Assembly Parts,NB0-3/4,1,Color
60226-23,Assembly Parts,NH2,1,Standard
60226-23,Assembly Parts,NI0-3/4,2,Standard
60226-23,Assembly Parts,NI2,1,Standard
60226-23,Assembly Parts,PA12-M2,1,Color
60226-23,Assembly Parts,PA18-M2,1,Color
60226-23,Assembly Parts,PA24-M2,1,Color
60226-23,Assembly Parts,PA6-M2,1,Color
60226-23,Assembly Parts,RE84X7/16,2,Standard
60226-23,Assembly Parts,SO1D-24,2,Standard
60226-23,Assembly Parts,SS1/8,2,Finish
60226-23,Assembly Parts,WA2,1,Standard
60226-23,Installation Parts,MP1,1,Standard
60226-23,Installation Parts,SCF,3,Finish
60226-23,Installation Parts,SCT1,2,Standard
60226-23,Installation Parts,WNY,3,Standard
60226-29,Assembly Parts,BU8,6,Standard
60226-29,Assembly Parts,C18-2,1,Finish
60226-29,Assembly Parts,CA5,1,Color
60226-29,Assembly Parts,L-A,2,Standard
60226-29,Assembly Parts,LC1,2,Color
60226-29,Assembly Parts,LU8P,1,Standard
60226-29,Assembly Parts,LW8,3,Standard
60226-29,Assembly Parts,NB0-3/4,1,Color
60226-29,Assembly Parts,NH2,1,Standard
60226-29,Assembly Parts,NI0-3/4,2,Standard
60226-29,Assembly Parts,NI2,1,Standard
60226-29,Assembly Parts,PA12-M2,1,Color
60226-29,Assembly Parts,PA18-M2,1,Color
60226-29,Assembly Parts,PA24-M2,1,Color
60226-29,Assembly Parts,PA6-M2,1,Color
60226-29,Assembly Parts,RE84X7/16,2,Standard
60226-29,Assembly Parts,SO1D-24,2,Standard
60226-29,Assembly Parts,SS1/8,2,Finish
60226-29,Assembly Parts,WA2,1,Standard
60226-29,Installation Parts,MP1,1,Standard
60226-29,Installation Parts,SCF,3,Finish
60226-29,Installation Parts,SCT1,2,Standard
60226-29,Installation Parts,WNY,3,Standard
60230,Assembly Parts,BU8,6,Standard
60230,Assembly Parts,L-A,2,Standard
60230,Assembly Parts,LC1,2,Color
60230,Assembly Parts,LW8,2,Standard
60230,Assembly Parts,NB0-3/4,1,Color
60230,Assembly Parts,NI0-3/4,2,Standard
60230,Assembly Parts,NI1-1/8,1,Standard
60230,Assembly Parts,PA24-M2,1,Color
60230,Assembly Parts,RE84X7/16,4,Standard
60230,Assembly Parts,SO1D,2,Standard
60230,Assembly Parts,SS1/8,2,Finish
60230,Assembly Parts,WIB,30,Standard
60230,Assembly Parts,WIW,30,Standard
60230,Canopy Configuration KL1B,CA5,1,Color
60230,Canopy Configuration KL1B,LU8P,1,Standard
60230,Canopy Configuration KL1B,LW8,1,Standard
60230,Canopy Configuration KL1B,MP1,1,Standard
60230,Canopy Configuration KL1B,NH2,1,Standard
60230,Canopy Configuration KL1B,SCF,3,Finish
60230,Canopy Configuration KL1B,SCT1,2,Standard
60230,Canopy Configuration KL1B,WA2,1,Standard
60230,Canopy Configuration KL1B,WNY,3,Standard
60230,Installation Parts,NI1,1,Standard
60230,Installation Parts,PA6-M1,1,Color
60230,Installation Parts,SS1/8,2,Finish
60231,Assembly Parts,BU8,6,Standard
60231,Assembly Parts,L-A,2,Standard
60231,Assembly Parts,LC1,2,Color
60231,Assembly Parts,LW8,2,Standard
60231,Assembly Parts,NB0-3/4,1,Color
60231,Assembly Parts,NI0-3/4,2,Standard
60231,Assembly Parts,NI1-1/8,1,Standard
60231,Assembly Parts,PA42-M2,1,Color
60231,Assembly Parts,RE84X7/16,4,Standard
60231,Assembly Parts,SO1D,2,Standard
60231,Assembly Parts,SS1/8,2,Finish
60231,Assembly Parts,WIB,40,Standard
60231,Assembly Parts,WIW,40,Standard
60231,Canopy Configuration KL1B,CA5,1,Color
60231,Canopy Configuration KL1B,LU8P,1,Standard
60231,Canopy Configuration KL1B,LW8,1,Standard
60231,Canopy Configuration KL1B,MP1,1,Standard
60231,Canopy Configuration KL1B,NH2,1,Standard
60231,Canopy Configuration KL1B,SCF,3,Finish
60231,Canopy Configuration KL1B,SCT1,2,Standard
60231,Canopy Configuration KL1B,WA2,1,Standard
60231,Canopy Configuration KL1B,WNY,3,Standard
60231,Installation Parts,NI1,1,Standard
60231,Installation Parts,PA6-M1,1,Color
60231,Installation Parts,SS1/8,2,Finish
60330,🔩 Parts List,BU8,15,Standard
60330,🔩 Parts List,BULB-PAR16,3,Standard
60330,🔩 Parts List,CA10-M1,1,Color
60330,🔩 Parts List,CB1/8,1,Standard
60330,🔩 Parts List,FC1,1,Finish
60330,🔩 Parts List,L-PAR16,3,Standard
60330,🔩 Parts List,LC2,3,Color
60330,🔩 Parts List,LU8P,1,Standard
60330,🔩 Parts List,LWX8,3,Standard
60330,🔩 Parts List,NH2,6,Standard
60330,🔩 Parts List,NH2,1,Standard
60330,🔩 Parts List,NI0-3/4,3,Standard
60330,🔩 Parts List,NI1-1/2,3,Standard
60330,🔩 Parts List,NI2-1/2,1,Standard
60330,🔩 Parts List,NK1,3,Finish
60330,🔩 Parts List,RE84X3/4,3,Standard
60330,🔩 Parts List,SCT1,2,Standard
60330,🔩 Parts List,SJ2,3,Finish
60330,🔩 Parts List,SO1D-24,3,Standard
60330,🔩 Parts List,SS1/8,3,Finish
60330,🔩 Parts List,WA1,3,Standard
60330,🔩 Parts List,WC4,2,Standard
60330,🔩 Parts List,WFW,8,Standard
60330,🔩 Parts List,WIB,8,Standard
60330,🔩 Parts List,WIW,8,Standard
60330,🔩 Parts List,WNY,3,Standard
60400-18,Assembly Parts,BU8,12,Standard
60400-18,Assembly Parts,L-A,4,Standard
60400-18,Assembly Parts,LC1,4,Color
60400-18,Assembly Parts,LW8,4,Standard
60400-18,Assembly Parts,NB0-3/4,2,Color
60400-18,Assembly Parts,NI0-3/4,4,Standard
60400-18,Assembly Parts,NI1-1/8,2,Standard
60400-18,Assembly Parts,PA24-M2,2,Color
60400-18,Assembly Parts,RE84X7/16,6,Standard
60400-18,Assembly Parts,SO1D,4,Standard
60400-18,Assembly Parts,SS1/8,4,Finish
60400-18,Assembly Parts,WIB,3,Standard
60400-18,Assembly Parts,WIW,3,Standard
